id,source,text,label,comprimento,texto_processado
1737_0,fb,nao ha conta tu.. hey como faco pa ter fotos do graduacao da erica? quero por em meu album..,Legitimate,92,nao ha cont hey fac pa ter fot graduaca eric quer album
1738_0,fb,"desculpe em PORTUGUES quis dizer, podes mandar fotografias, por favor??",Legitimate,71,desculp portug quil diz pod mand fotograf favor
1739_0,fb,vc eh quem esta gerir teus putos?,Legitimate,33,vc eh ger put
1740_0,fb,"ok. vo trabalhr numa das tuas fotox e dpx, dizex s gotax. dpx o book, ta bom?",Legitimate,77,ok vo trabalhr fotox dpx dizex s gotax dpx book ta bom
1741_0,fb,"cool, algo me diz q vcs vao acertar um jeckpot",Legitimate,46,cool alg diz q vc vao acert jeckpot
1742_0,fb,mano qal é idea de job?,Legitimate,23,man qal ide job
1743_0,fb,E vc disse que keria flr as 21 mas ñ prestou bem o olho no relógio,Legitimate,66,vc diss ker flr prest bem olh relgi
1744_0,fb,"Bro, qnto tmpo?",Legitimate,15,bro qnt tmp
1745_0,fb,n kero flr d joana. s n vou flr sena k dpx possa me arrendr,Legitimate,59,n ker flr d joan s n vou flr sen k dpx poss arrendr
1746_0,fb,"legal. Que tal, o que estas achando da estadia ca?",Legitimate,50,legal tal ach estad ca
1747_0,fb,"É verdade, aquele português do slide apanhaste aonde?",Legitimate,53,verdad portugu slid apanh aond
1748_0,fb,"ya gostava mxm. olha vou sair. tenho q resolvr algo. Falamx oportunamente. Thanks por voltar a te conectares. mand um abraxo para teus irmaos, ok?",Legitimate,146,ya gost mxm olh vou sair q resolvr alg falamx oportun thank volt conect mand abrax irma ok
1749_0,fb,A nossa visão é muito pequena,Legitimate,29,vis pequen
1750_0,fb,"Ja ia me xkecendo antes k eu durma podes me avaliar, tipo se escrevo bem o ingles ou nao kkk",Legitimate,92,ja ia xkec ant k durm pod avali tip escrev bem ingl nao kkk
1751_0,fb,comexa contigo. Eh bilateral.... vc me ensinou ixo,Legitimate,50,comex contig eh bilater vc ensin ixo
1752_0,fb,Weeeeetou a espera das reclamaxoes,Legitimate,34,weeeeet esper reclamaxo
1753_0,fb,Wau isso é um bom começo,Legitimate,24,wau bom come
1754_0,fb,Boa Ano Novo Masquil!!!,Legitimate,23,boa ano nov masquil
1755_0,fb,"Heide ver, ñ keria te passar um falhado, mas tentarei ver um.",Legitimate,61,heid ver ker pass falh tent ver
1756_0,fb,Meu amigo rico! Boaxena!,Legitimate,24,amig ric boaxen
1757_0,fb,Deixa ver a imagem dela no whatsap,Legitimate,34,deix ver imag whatsap
1758_0,fb,Mas achei necessário por os factos na mesa.,Legitimate,43,ach necessri fact mes
1759_0,fb,"diz 1a xena, kal temperatura ai?",Legitimate,32,diz xen kal temperat ai
1760_0,fb,Estou sem novidades..saudades apenas,Legitimate,36,novidadessaudad apen
1761_0,fb,"Ya, se for para voltar, eu acho boa ideia basta que estejas feliz de novo",Legitimate,73,ya volt ach boa ide bast estej feliz nov
1762_0,fb,Q tal faculdade?,Legitimate,16,q tal faculdad
1763_0,fb,vir aki com teu cv e t apresentrex ao RH. eh axim em todox os sitiox.,Legitimate,69,vir aki cv t apresentrex rh eh axim todox sitiox
1764_0,fb,Apenas uma dor de vista. Mas nada grave. Talvez pk ja tou ha umas semanas sem usar meus oculos e tenho feito muita leitura,Legitimate,122,apen dor vist nad grav talv pk ja tou ha uma seman us ocul feit muit leit
1765_0,fb,"que lindo..já,espirito natalício?",Legitimate,33,lindojespirit natalci
1766_0,fb,Mas só falta vc aceitar o que sentes por mim. Por isso agora tá,Legitimate,63,s falt vc aceit sent mim agor t
1767_0,fb,Bom dia Derito. Na terça feira dou-te sinal. O homem do Município ligou ontem para ir buscar documentos. Mas eu estou em Nampula.,Legitimate,129,bom dia derit ter feir dout sinal hom municpi lig ont ir busc document nampul
1768_0,fb,Ishh vc ta malllll uma mistura de sentiments,Legitimate,44,ishh vc ta malllll mist sentiment
1769_0,fb,"Nao cnsegui dormir, tava mesm mal, hj exa tard é k cmexei a caminhar",Legitimate,68,nao cnsegu dorm tav mesm mal hj exa tard k cmex caminh
1770_0,fb,acho k sim..,Legitimate,12,ach k sim
1771_0,fb,kkkk... yap. vai ensaiando,Legitimate,26,kkkk yap vai ensai
1772_0,fb,"ya, dha pra ver k tas maning nice. e os books?",Legitimate,46,ya dha pra ver k ta maning nic book
1773_0,fb,Estou com joj agora a que na twa casa,Legitimate,37,joj agor twa cas
1774_0,fb,Kkkk axo k ja casaste ai. Ou estas a pinar mal essas gajas. Kkkkk,Legitimate,65,kkkk axo k ja cas ai pin mal gaj kkkkk
1775_0,fb,"olaaa senhr engnheir bom dia , boa tard , boa noite , sintase comprimentado",Legitimate,75,olaa senhr engnhe bom dia boa tard boa noit sintas compriment
1776_0,fb,business. kria meter um chapa. da 60 paus mes.,Legitimate,46,busines kri met chap pau me
1777_0,fb,axok vao me dar mola em dezembro manda virrr,Legitimate,44,axok vao dar mol dezembr mand virrr
1778_0,fb,forxa man,Legitimate,9,forx man
1779_0,fb,tinhas k me flr cedo. eu tinha dinheiro,Legitimate,39,tinh k flr ced dinh
1780_0,fb,Gastá-la teu credit. Vc não é assalariada agora?,Legitimate,48,gastl credit vc assalari agor
1781_0,fb,Tudo bem ? Como foi dia da cidade de pemba?,Legitimate,43,tud bem dia cidad pemb
1782_0,fb,Tipo uma entrevista que tive com uma tulio no ano passado lr,Legitimate,60,tip entrev tuli ano pass lr
1783_0,fb,nu maximo so posso subir pa um cell d 700mt da mvitel,Legitimate,53,nu max so poss sub pa cell d mt mvitel
1784_0,fb,parece k sim...espero!,Legitimate,22,parec k simesper
1785_0,fb,u cartao k tenh n posso receber mola pk kd entra celia receb sms e vai log tirar antes,Legitimate,86,u carta k tenh n poss receb mol pk kd entr cel receb sm vai log tir ant
1786_0,fb,e pa n morer d fome usei u das propinas e kdo mandou entregaram u guarda k por sua vez gastou todo alegando k era pa ele.......,Legitimate,127,pa n mor d fom use u propin kdo mand entreg u guard k vez gast tod aleg k pa
1787_0,fb,Tas tipo nik minaj,Legitimate,18,ta tip nik minaj
1788_0,fb,"Xaparia, ou o carro ""fudeu-se' Maning?",Legitimate,38,xap carr fudeus maning
1789_0,fb,Hahaha ja tax a falar xposo so falta ouvir nha v0z,Legitimate,50,hahah ja tax fal xpos so falt ouv nha vz
1790_0,fb,eh assunto serio. to sair careca.,Legitimate,33,eh assunt seri to sair carec
1791_0,fb,Não tem namorada!? Hummm não precisa mentir pra mim,Legitimate,51,namor hummm precis ment pra mim
1792_0,fb,Viste aquele puto maricoa,Legitimate,25,vist put marico
1793_0,fb,"Eu acho k crédito nenhum deves comparar, com facto de ouvir nha voz",Legitimate,67,ach k crdit nenhum dev compar fact ouv nha voz
1794_0,fb,"vamos ver. Mas, ele dixe depend do boss.",Legitimate,40,vam ver dix depend bos
1795_0,fb,Yap realmente a mcel ultimamente anda com problemas de rede. Como ta ser seu dia de hj?,Legitimate,87,yap real mcel ultim and problem red ta dia hj
1796_0,fb,irei pa hospital hj mas se n forem blemas cardiacos e penemonia,Legitimate,63,ire pa hospit hj n blem cardiac penemon
1797_0,fb,Estou bem obrigado. Foi bom. É pena que passou depressa,Legitimate,55,bem obrig bom pen pass depress
1798_0,fb,Hehehe! N to a flr xo d mato! Mas tb d comixao d apanhr akilo -*) ?,Legitimate,67,heheh n to flr xo d mat tb d comixa d apanhr akil
1799_0,fb,sory tenh ordenx k a fest hj vai ser a 2. pra outrox so pra o ano.,Legitimate,66,sory tenh ordenx k fest hj vai pra outrox so pra ano
1800_0,fb,Junito eu n vou fazer nada n minha opiniao tu tens k aprender a se conter dpx bola pa frente xo ixo,Legitimate,99,junit n vou faz nad n opinia tem k aprend cont dpx bol pa frent xo ixo
1801_0,fb,baby vo sair. olha veh se demorax ok?,Legitimate,37,baby vo sair olh veh demorax ok
1802_0,fb,ja xtax a jobar,Legitimate,15,ja xtax job
1803_0,fb,"Aqui também. Esta um calor de matar, mas infelizmente, não há geladinhas aqui. Mas vo me aguentando assim mesmo.",Legitimate,112,aqu tambm cal mat infeliz h gel aqu vo aguent assim
1804_0,fb,Casamento é assim mesmo minha irmã,Legitimate,34,cas assim irm
1805_0,fb,okeiii ta nice bgd pela intenxao dormi bemmm. so uma pergunta uki e' pokes,Legitimate,74,okeii ta nic bgd intenxa dorm bemmm so pergunt uki pok
1806_0,fb,quem bom melhor esperar mesmo!. embora telespectador conclui que Qdo se chega no camento as coisa apertam.,Legitimate,106,bom melhor esper emb telespect conclu qdo cheg cament cois apert
1807_0,fb,Mano tito esta pedir para mano trazer telefone para ele,Legitimate,55,man tit ped man traz telefon
1808_0,fb,"ta bem..beijinhos, fica bem!",Legitimate,28,ta bembeij fic bem
1809_0,fb,9vidadx tulio,Legitimate,13,vidadx tuli
1810_0,fb,vc ja casou?,Legitimate,12,vc ja cas
1811_0,fb,K no máximo custa 5000,Legitimate,22,k mxim cust
1812_0,fb,to encomodada desde ontem kndo melhorar concerteza farei ixo,Legitimate,60,to encomod desd ont knd melhor concert far ixo
1813_0,fb,n sei. uk poxo dzr ek sempr tao a contratr pexoas,Legitimate,49,n sei uk pox dzr ek sempr tao contratr pexo
1814_0,fb,"Para dar espaxo aos verdadeiros ilustres, comigo xta tudo bm,",Legitimate,61,dar espax verd ilustr comig xta tud bm
1815_0,fb,coisas basicas..,Legitimate,16,cois basic
1816_0,fb,"s n for incovenient, podes explicar-m pk precisas desse dinheiro?",Legitimate,65,s n incovenient pod explicarm pk precis dess dinh
1817_0,fb,Não é mais fácil levar esse dinheiro,Legitimate,36,fcil lev dinh
1818_0,fb,é a k ta na moda agora..kikikikikikiki,Legitimate,38,k ta mod agorakikikikikikik
1819_0,fb,"Quando é que quando a música sai no ar, quero ler a letra",Legitimate,57,msic sai ar quer ler letr
1820_0,fb,"Estou com problemas, posso demorar",Legitimate,34,problem poss demor
1821_0,fb,acho que vou participar num campeonato nacional d desporto n maputo..jogo na equipa d voleibol feminino da faculdad,Legitimate,115,ach vou particip campeonat nacion d desport n maputojog equip d voleibol feminin faculdad
1822_0,fb,tentar repor as forças pa 2feira começar jobar.,Legitimate,47,tent rep for pa feir come job
1823_0,fb,To com saudades de wimbi,Legitimate,24,to saudad wimb
1824_0,fb,Kkkkk. Tens d adoecer mais. Bate na madeira,Legitimate,43,kkkkk tem d adoec bat mad
1825_0,fb,disse 40 picos. eh IT. mente maning?,Legitimate,36,diss pic eh it ment maning
1826_0,fb,"descodificala exa xena, nao to a perceber?",Legitimate,42,descodifical exa xen nao to perceb
1827_0,fb,disse q vive aonde?,Legitimate,19,diss q viv aond
1828_0,fb,sentiste meu novo son.,Legitimate,22,sent nov son
1829_0,fb,"Ou se postares bem até o final do ano vo te oferecer este q tenho, se ñ te importares é claro.",Legitimate,94,post bem at final ano vo oferec q import clar
1830_0,fb,Kkkkkkk touback falar com meu pai ja teclamos,Legitimate,45,kkkkkkk touback fal pai ja tecl
1831_0,fb,n estragaste ja tava estragado................sao coisas da vida,Legitimate,64,n estrag ja tav estragadosa cois vid
1832_0,fb,Cmo foram as coisa por lá?,Legitimate,26,cmo cois l
1833_0,fb,ainda n ha mola. so ideias.,Legitimate,27,aind n ha mol so ide
1834_0,fb,"Oi, estou a ligar e não me estás atender",Legitimate,40,oi lig est atend
1835_0,fb,eu quero fazer mola. T contei q comeco um curso da microsoft no dia 13 deste mes??,Legitimate,82,quer faz mol t cont q comec curs microsoft dia dest me
1836_0,fb,"eu nao fui, nao tava a m sentir bem",Legitimate,35,nao nao tav m sent bem
1837_0,fb,Weee k papu è esse d Irma,Legitimate,25,wee k papu d irm
1838_0,fb,Na verdad to adimirado..,Legitimate,24,verdad to adimir
1839_0,fb,Concorri para uma bolada. S isso der certo quem sabe.,Legitimate,53,concorr bol s der cert sab
1840_0,fb,mas temos k arranjr sempre uma maneira de resolver,Legitimate,50,k arranjr sempr man resolv
1841_0,fb,"À propósito, meu nome é Masquil mas podes me chamar de Benjamin. seu é Audrey?",Legitimate,78,propsit nom masquil pod cham benjamin audrey
1842_0,fb,tirou tudo k e' meu do meu kuarto foi colocar nu kuart dla e ccoisas dla pa u meu ou seja deixou kuart delafoi fikar nu meu,Legitimate,123,tir tud k kuart coloc nu kuart dla ccois dla pa u deix kuart delafo fik nu
1843_0,fb,Que bom. Ele está mesmo a precisar de apoio. Precisamos fazer dinheiro.,Legitimate,71,bom est precis apoi precis faz dinh
1844_0,fb,Vou resar pela união de vossa família,Legitimate,37,vou res uni voss faml
1845_0,fb,Eu posso te comprar um cell,Legitimate,27,poss compr cell
1846_0,fb,"nunc imaginei isso, a pessoa mais orgulhosa d mundo, a fzr dinhiro como pedinte.",Legitimate,80,nunc imagin pesso orgulh d mund fzr dinhir pedint
1847_0,fb,"Aond. E um bixkato, so pra n fikr xem fzr nada.",Legitimate,47,aond bixkat so pra n fikr xem fzr nad
1848_0,fb,"ainda por cima es humilde ixo es vai ser discreto, ouvila vou ter que...ver um patif que esta me encomodar..! piss",Legitimate,114,aind cim es humild ixo es vai discret ouvil vou ter quev patif encomod pis
1849_0,fb,"Desejo te mta força, mano.",Legitimate,26,desej mta man
1850_0,fb,Se queres flr de unhas melhor trocamos de assunto,Legitimate,49,qu flr unh melhor troc assunt
1851_0,fb,e n faxo isso pa te torturar eki n sei mesmo uki dzer,Legitimate,53,n fax pa tortur eki n sei uki dz
1852_0,fb,yuhh ek pensei k joana fxe me pagr pk m dev 2000n,Legitimate,49,yuhh ek pens k joan fxe pagr pk m dev n
1853_0,fb,xtavas zangado ou xtavas a tentar,Legitimate,33,xt zang xt tent
1854_0,fb,"Indo, cm a graça de Criador.",Legitimate,28,ind cm gra cri
1855_0,fb,"Ta bom, diga-m tú cmo vo resolvr xte dilema",Legitimate,43,ta bom dig t cmo vo resolvr xte dilem
1856_0,fb,"Olá, tudo bem!? Bar e restaurante não dá pra mim e a localização também.. Mas mt obrigada broh",Legitimate,94,ol tud bem bar restaurant d pra mim localiza tambm mt obrig broh
1857_0,fb,Um deles vai para Angola amanhã então vamos beber um uma cerveja juntos,Legitimate,71,vai angol amanh ent vam beb cervej junt
1858_0,fb,Optimo. Novidades?,Legitimate,18,opt novidad
1859_0,fb,"iihih, neste final de semana estava a decorrer um festival lá",Legitimate,61,iihih nest final seman decorr festiv l
1860_0,fb,Tbm meu amigo.,Legitimate,14,tbm amig
1861_0,fb,Melhor eh impoxivel! E simplisment lindo!,Legitimate,41,melhor eh impoxi simplisment lind
1862_0,fb,n to calmo. to a fzr 1a xena da fakul. k vai decidir meu futuro.,Legitimate,64,n to calm to fzr xen fakul k vai decid futur
1863_0,fb,Oba. Estas de parabens. Quanto tempooo. Estas na 12 classe.,Legitimate,59,oba parab quant tempoo cl
1864_0,fb,Yap. É meu. Eide te dar sinal,Legitimate,29,yap eid dar sinal
1865_0,fb,Ainda levar um tempinho. Agora estou concentrado nos estudos.,Legitimate,61,aind lev temp agor concentr estud
1866_0,fb,mas este ano estarei por ai?,Legitimate,28,ano est ai
1867_0,fb,q tal uk se faz...?,Legitimate,19,q tal uk faz
1868_0,fb,Afinal cantas?,Legitimate,14,afinal cant
1869_0,fb,vc linda. sabiax?,Legitimate,17,vc lind sabiax
1870_0,fb,O que se passa contigo?,Legitimate,23,pass contig
1871_0,fb,Qual é acena puto?,Legitimate,18,acen put
1872_0,fb,l0ol... obrigada..,Legitimate,18,lol obrig
1873_0,fb,"Eu nao, apenas ja conclui a 12 classe e no dia 3 graduei em relacoes publica e lideranca",Legitimate,88,nao apen ja conclu cl dia grad relaco publ lideranc
1874_0,fb,"usamos roupas fechadas, sapatilhas, e eu to to lodge e algo de outro nivel",Legitimate,74,us roup fech sapatilh to to lodg alg outr nivel
1875_0,fb,esta numa boa so calor k nao acaba. mas da para ir bater 2 geladas. 9dades dai?,Legitimate,79,boa so cal k nao acab ir bat gel dad dai
1876_0,fb,eu tou a usar akla bomba k conhecex,Legitimate,35,tou us akl bomb k conhecex
1877_0,fb,Estou com curiosidade de saber sobre as novidades.,Legitimate,50,curios sab sobr novidad
1878_0,fb,"nada bro, sorry, nao sei dizer, e sorry pela demora, tava no ginasio",Legitimate,68,nad bro sorry nao sei diz sorry dem tav ginasi
1879_0,fb,Oy tud bem?,Legitimate,11,oy tud bem
1880_0,fb,"good. apanhei um transito q me arancou td. porras to sem carro, carta, livrete...",Legitimate,81,good apanh transit q aranc td porr to carr cart livret
1881_0,fb,Mas as cenas vao nice por ai?,Legitimate,29,cen vao nic ai
1882_0,fb,dai... tu n es uma pessao d uma pexoa conhecer e dpx s esquecr,Legitimate,62,dai n es pessa d pexo conhec dpx s esquecr
1883_0,fb,Hum! Rapidas melhorax!,Legitimate,22,hum rap melhorax
1884_0,fb,"num sei. Apenas, faz muito tempo k nao falava cm minha esposa hehehe",Legitimate,68,sei apen faz temp k nao fal cm esp heheh
1885_0,fb,"Muda assunto, já vi uma chuva de reclamações está vindo",Legitimate,55,mud assunt j vi chuv reclama est vind
1886_0,fb,Nada pelo contrario tava bater boca ao cell,Legitimate,43,nad contrari tav bat boc cell
1887_0,fb,thanks plos conselhs.... vo lhe ter como um exemplo um dia.... agora to maning apertado sera um grand risco..,Legitimate,109,thank plo conselh vo ter exempl dia agor to maning apert ser grand risc
1888_0,fb,As coisas mudaram. xta cheio de ladroes ultimamente. homens e mulheres.,Legitimate,71,cois mud xta chei ladro ultim hom mulh
1889_0,fb,Desculpa tava no banho. Podes vir amanha?,Legitimate,41,desculp tav banh pod vir amanh
1890_0,fb,+ ñ eh ixo k kerx?,Legitimate,18,eh ixo k kerx
1891_0,fb,palabens pla voc nesta data querida tenha muita saude e dinheiro tambem tenha smpre do bo do que a vida contem tenha muita paz e amoli tamblem heeeeeeeeeeee sopla velinha,Legitimate,170,palab pla voc nest dat quer muit saud dinh tamb smpr bo vid cont muit paz amol tambl heeeeeeeeeee sopl vel
1892_0,fb,"Errado,,, sou de pemba.. e vivia em maputo****",Legitimate,46,err pemb viv maput
1893_0,fb,boa viajem. hum boa xena,Legitimate,24,boa viaj hum boa xen
1894_0,fb,Ta tud gud? K tal contigo,Legitimate,25,ta tud gud k tal contig
1895_0,fb,essa montagem fiz pa uma prima tipo kdo inicou a doenxa e dpxxx,Legitimate,63,mont fiz pa prim tip kdo inic doenx dpxxx
1896_0,fb,nda tou zangada com ela pkauza do frango essa n lhe perdou,Legitimate,58,nda tou zang pkauz frang n perd
1897_0,fb,IPhone 5 está 25000,Legitimate,19,iphon est
1898_0,fb,e eu falar com justino n vai me entender pk pa ele eu sou um bebe e bla bla bla,Legitimate,79,fal justin n vai entend pk pa beb bla bla bla
1899_0,fb,"Qual é a nva, irmão???",Legitimate,22,nva irm
1900_0,fb,eyahhh e dois anuzitos termina isso e tudo se faz de melhor pois o nosso Deus sempre tem o melhor para nos!,Legitimate,107,eyahhh doi anuzit termin tud faz melhor poi deu sempr melhor
1901_0,fb,nada por reclamar so saudadx,Legitimate,28,nad reclam so saudadx
1902_0,fb,Estou bem obrigado. Desse lado como vai. Ainda na Europa ?,Legitimate,58,bem obrig dess lad vai aind europ
1903_0,fb,hehehe.... to a sair d aula de chines agora... tb tive a comer cm pauzinhos,Legitimate,75,heheh to sair d aul chin agor tb com cm pau
1904_0,fb,Sou eu Sintia irma de sarito fomos vizinhos em nacala. Nao te lembras?,Legitimate,70,sint irm sarit vi nacal nao lembr
1905_0,fb,podes adantar algum fundamento...ha rumores de que tas a jobar? explicala isso!,Legitimate,79,pod adant algum fundamentoh rum ta job explical
1906_0,fb,mano na ha furo....ai?,Legitimate,22,man ha furo
1907_0,fb,Não se esqueça de nos ajudar a acordar as 3:30,Legitimate,46,esque ajud acord
1908_0,fb,Boa noite mano venx q ano?,Legitimate,26,boa noit man venx q ano
1909_0,fb,komo axim?,Legitimate,10,kom axim
1910_0,fb,hummm como assim prestes a ti perder,Legitimate,36,hummm assim prest ti perd
1911_0,fb,Eishhh nada meu relaciomamento ta de mais,Legitimate,41,eishhh nad relaciom ta
1912_0,fb,desculpado! tou a tentar enviar..,Legitimate,33,desculp tou tent envi
1913_0,fb,E escrevi uma letra de uma musica muito linda kkk,Legitimate,49,escrev letr music lind kkk
1914_0,fb,Então pensa nisso. Falamos noutro dia. Bjx,Legitimate,42,ent pens niss fal noutr dia bjx
1915_0,fb,que tal ja tem casa? ja estao a marar?,Legitimate,38,tal ja cas ja esta mar
1916_0,fb,Hey Manju. tudo bem?,Legitimate,20,hey manju tud bem
1917_0,fb,Sony esta entre 15 a 20 paus,Legitimate,28,sony pau
1918_0,fb,Parabens para ela.ela merece tudo de bom na vida.afinal tem um bom educador papa Marco.felicidades p familia,Legitimate,108,parab elael merec tud bom vidaaf bom educ pap marcofelic p famil
1919_0,fb,"simmm pk n tenho direit n posso ,isso te incomoda, te doi aond , vc n sou eu entao me deixa com meu ciume",Legitimate,105,simmm pk n direit n poss incomod doi aond vc n enta deix cium
1920_0,fb,yap... tenh muitaas esperanca neste ano...,Legitimate,42,yap tenh muita esperanc nest ano
1921_0,fb,eu vo fze uns aqui no mpt... mas poxa sao maning caros.... mas fzr uke,Legitimate,70,vo fze um aqu mpt pox sao maning car fzr uke
1922_0,fb,seilah... axo k vai bem.. l0ol,Legitimate,30,seilah axo k vai bem lol
1923_0,fb,Sinto muito. Eu gostaria que a felicidade batesse a tua porta o mais cedo possível,Legitimate,82,sint gost felic bat port ced possvel
1924_0,fb,"ya, eh uk to a t dzr. N sou eu k do emprego. tenx d vir tentr, e os dono t empregarem. to a t ser sincero.",Legitimate,106,ya eh uk to t dzr n k empreg tenx d vir tentr don t empreg to t sincer
1925_0,fb,vc pode ey sei pdx yaaa dexa la eu tentar vender sapatx d celia ja k n esta,Legitimate,75,vc pod ey sei pdx yaa dex la tent vend sapatx d cel ja k n
1926_0,fb,"isso nos faz mais fortes que os outros, sabias?",Legitimate,47,faz fort outr sab
1927_0,fb,Maning ja v0ltaxt d mpt,Legitimate,23,maning ja vltaxt d mpt
1928_0,fb,Qual é a forma mais fácil de apanhares sono!?,Legitimate,45,form fcil apanh son
1929_0,fb,upss... falhei mexm...,Legitimate,22,ups falh mexm
1930_0,fb,mexeu com minhas coixax ja a bom tempo k exxa pessoa vem me provokando,Legitimate,70,mex coixax ja bom temp k exx pesso vem provok
1931_0,fb,A qualidade dos professores ai eh boa?,Legitimate,38,qual profes ai eh boa
1932_0,fb,Tu tratasme muito bem. Não tens medo me mimar.,Legitimate,46,tratasm bem tem med mim
1933_0,fb,vamos falar d coisa boa vai tavamos bem com a Vaca LOUCA,Legitimate,56,vam fal d cois boa vai tav bem vac louc
1934_0,fb,epaaaa talves teria sido melhr n sair do hospital txau,Legitimate,54,epaaa talv sid melhr n sair hospit txau
1935_0,fb,Mande meus sentimentos para ela,Legitimate,31,mand sent
1936_0,fb,ya. gud man eu sonho um dia conseguir chegr nessa fase,Legitimate,54,ya gud man sonh dia consegu chegr ness fas
1937_0,fb,tem uma gaja q m ligou ontem a dizr k foi um egano as dpx comexou a puxr papu...,Legitimate,80,gaj q m lig ont dizr k egan dpx comex puxr papu
1938_0,fb,God! Combina contigo deves xtas a gostar mxm!,Legitimate,45,god combin contig dev xta gost mxm
1939_0,fb,Que horas. De preferência de tarde,Legitimate,34,hor prefernc tard
1940_0,fb,gud thankx,Legitimate,10,gud thankx
1941_0,fb,Ta a dar me cabo pa assistir...vou ver do pc kndo estiver em casa.,Legitimate,66,ta dar cab pa assistirv ver pc knd cas
1942_0,fb,Sem mola????,Legitimate,12,mol
1943_0,fb,ainda n sei onde buscar mola.,Legitimate,29,aind n sei ond busc mol
1944_0,fb,Parece que ñ foi suficiente.,Legitimate,28,parec sufici
1945_0,fb,"que bom,por quanto tempo taras ai?",Legitimate,34,bomp quant temp tar ai
1946_0,fb,Qal sera o voxo job?,Legitimate,20,qal ser vox job
1947_0,fb,"Eu acho que ja aumentou a graduacao, pk eu faco consultas um em um ano e no ano passado nao fui fazer a consulta em outubro",Legitimate,123,ach ja aument graduaca pk fac consult ano ano pass nao faz consult outubr
1948_0,fb,gosteiiii... ex simpatica...,Legitimate,28,gosteiii ex simpa
1949_0,fb,"Opa, não faça isso. Aumentas o risco de ampliar a graduação",Legitimate,59,opa faa aument risc ampli gradua
1950_0,fb,Por onde andas sr?,Legitimate,18,ond and sr
1951_0,fb,Que tal as tuas aulas????,Legitimate,25,tal aul
1952_0,fb,Então reclama bota tudo pra fora,Legitimate,32,ent reclam bot tud pra
1953_0,fb,Ja fudesd qts gajas,Legitimate,19,ja fudesd qt gaj
1954_0,fb,aie e assim nem ta nice eu tambem vou mudar,Legitimate,43,aie assim ta nic tamb vou mud
1955_0,fb,yap. + n leves a serio aquele lugar e n tenha medo de sair de pemba.,Legitimate,68,yap n lev seri lug n med sair pemb
1956_0,fb,Olá Marcia!! Perdi o teu número da vodacom!!! Podes me mandar,Legitimate,61,ol marc perd nmer vodacom pod mand
1957_0,fb,"Por acaso. Tenho a percepção, temos que casar quando nos sentimos preparados para tal, psicologicamente, financeiramente, etc. Pois, senão estes serão os primeiros problemas a lidar com eles, e é preciso ser muito forte para ultrapassarlos",Legitimate,239,acas percep cas sent prepar tal psicologic finance etc poi sen ser prim problem lid precis fort ultrapassarl
1958_0,fb,parabens! ontem tavam a demorar tirar a nota d jerry. Quanto teve?,Legitimate,66,parab ont tav demor tir not d jerry quant
1959_0,fb,"Foi nice o papo mais são 4 da manhã. Falamos amanhã, pode ser?",Legitimate,62,nic pap so manh fal amanh pod
1960_0,fb,aproposito...escreva teu nr conta BCI...pah akela cena..,Legitimate,56,apropositoescrev nr cont bcipah akel cen
1961_0,fb,hheeheh. queres mudar de vida....,Legitimate,33,hheeheh qu mud vid
1962_0,fb,As pessoas perdem muito tempo em coisas banais,Legitimate,46,pesso perd temp cois banal
1963_0,fb,"stou a tentar marrar tenho teste 2morro, nothing como era suposto estares a criar som softwares",Legitimate,95,stou tent marr test morr nothing supost est cri som softw
1964_0,fb,em fim. mais eh nice.,Legitimate,21,fim eh nic
1965_0,fb,Vc não está casada. Tenho que te chamar de irmã.,Legitimate,48,vc est cas cham irm
1966_0,fb,Sorry por isso. Ñ foi intenção estragar teu dia,Legitimate,47,sorry inten estrag dia
1967_0,fb,ainda nao tenho um telemovel cm whatsup,Legitimate,39,aind nao telemo cm whatsup
1968_0,fb,Podes obter as duas coisas se fores ainda mais atento e gerires bem seu tempo.,Legitimate,78,pod obt dua cois for aind atent ger bem temp
1969_0,fb,knto tempo iram ficar ai. da para fazer um casamento bem metido e trazer o produto.,Legitimate,83,knt temp ir fic ai faz cas bem met traz produt
1970_0,fb,Quero te mandar uma coisa que vais gostar,Legitimate,41,quer mand cois val gost
1971_0,fb,pera ai eskec d tirar cervejas v volto ja,Legitimate,41,per ai eskec d tir cervej v volt ja
1972_0,fb,"Oi, altament... Cell ta nice sim. novax?",Legitimate,40,oi altament cell ta nic sim novax
1973_0,fb,ixo ai nu eh nada eu poxo t monstrar outros q vai adorar.. haha,Legitimate,63,ixo ai nu eh nad pox t monstr outr q vai ador hah
1974_0,fb,"dz me o que comeste hje, puto.",Legitimate,30,dz com hje put
1975_0,fb,Vc sabe que num guenta contigo,Legitimate,30,vc sab guent contig
1976_0,fb,aki mano eh axim. plo menox eh o k eu tenho visto,Legitimate,49,aki man eh axim plo menox eh k vist
1977_0,fb,nao esta mentir ele recebe isso mesm,Legitimate,36,nao ment receb mesm
1978_0,fb,"Feliz aniversario mas 100anos de vida muito amor, saude e muito dinheir",Legitimate,71,feliz aniversari ano vid am saud dinhe
1979_0,fb,eu n te intendo mas eu deite esse tempo qdo mandast a carta,Legitimate,59,n int deit temp qdo mandast cart
1980_0,fb,Aye ex corajoxa! Knd voltas?,Legitimate,28,aye ex corajox knd volt
